partner_transaction_id,member_id,merchant,optimized_date,transaction_amount,member_home_state,category
24127786844139243431665173664,19943236198295808343763,sephora,2021-08-12,49.82,Michigan,Health & Beauty
5226440215921892402688947155,19943236198295808343763,sephora,2021-08-29,-34.98,Michigan,Health & Beauty
15601024349429463816327360886,19943236198295808343763,sephora,2021-09-01,-34.98,Michigan,Health & Beauty
63654020039324389926122640927,201170279250762148411650,nintendo,2020-05-23,26.61,Ohio,Home Entertainment
68764100577276203881048155094,201170279250762148411650,nintendo,2020-05-24,10.64,Ohio,Home Entertainment
9903127800142302362160938243,201170279250762148411650,nintendo,2020-05-31,42.59,Ohio,Home Entertainment
33669886008955727686077411799,201170279250762148411650,nintendo,2020-06-20,42.59,Ohio,Home Entertainment
21820445819257956255958292753,201170279250762148411650,nintendo,2020-08-17,34.07,Ohio,Home Entertainment
51945366468229323770294586642,201170279250762148411650,nintendo,2020-08-29,8.51,Ohio,Home Entertainment
49307931962441772721289706131,201170279250762148411650,nintendo,2020-12-25,7.71,Ohio,Home Entertainment
9775043566665959467196740928,201170279250762148411650,nintendo,2020-12-25,5.33,Ohio,Home Entertainment
51548298920955834776188341546,201170279250762148411650,nintendo,2020-12-27,31.94,Ohio,Home Entertainment
35555702783711682069292409972,201170279250762148411650,nintendo,2021-01-17,34.07,Ohio,Home Entertainment
2555761431612172013522936856,201170279250762148411650,nintendo,2021-01-31,19.3,Ohio,Home Entertainment
70614191579159904251331291176,201170279250762148411650,nintendo,2021-03-19,8.51,Ohio,Home Entertainment
73007968415132610069816559720,201170279250762148411650,nintendo,2021-05-23,21.29,Ohio,Home Entertainment
73883995862363404933564678911,201170279250762148411650,nintendo,2021-06-11,8.12,Ohio,Home Entertainment
67837707405782893143146967980,201170279250762148411650,nintendo,2021-09-07,21.29,Ohio,Home Entertainment
17352249381953993597721300332,201170279250762148411650,nintendo,2021-09-21,8.51,Ohio,Home Entertainment
50210431121902331655105971191,201170279250762148411650,nintendo,2021-09-28,8.51,Ohio,Home Entertainment
65394924223110678174564096773,203430909990270320461768,sephora,2020-02-12,21.98,Alaska,Health & Beauty
1312527550631210783798167959,203801186027009657330751,wayfair,2016-10-26,54.99,Michigan,Home
34929149156797015668197657682,203801186027009657330751,wayfair,2016-11-02,-25,Michigan,Home
54037212204401587607903969862,203801186027009657330751,wayfair,2018-08-08,57.22,Michigan,Home
67140915326349120479326474971,203801186027009657330751,airbnb,2018-08-13,57.29,Michigan,Travel & Transportation
842986337917147378271526284,203801186027009657330751,wayfair,2019-11-25,56.16,Michigan,Home
610816532769582415095353829,203801186027009657330751,wayfair,2020-07-11,44.47,Michigan,Home
26307736921332614947980846607,203801186027009657330751,wayfair,2020-10-14,314.8,Michigan,Home
7559234138922392347956881422,211986099404645521845189,airbnb,2021-10-05,96.49,Kentucky,Travel & Transportation
56183034270206562285149403910,213717933147825737292930,lululemon,2016-05-08,105.84,California,Apparel & Accessories
18705958265730178871758465396,213717933147825737292930,lululemon,2017-02-26,250,California,Apparel & Accessories
4630272395558301550033799608,213717933147825737292930,airbnb,2017-03-04,1055,California,Travel & Transportation
31069995843165208169749140201,213717933147825737292930,airbnb,2017-03-06,-98,California,Travel & Transportation
65181053123897610507500541962,213717933147825737292930,airbnb,2017-05-20,692,California,Travel & Transportation
1097231874949945720604390203,213717933147825737292930,airbnb,2017-05-23,427,California,Travel & Transportation
42901985916180156613052888391,213717933147825737292930,sephora,2017-06-09,93.74,California,Health & Beauty
20471206105491471836896321387,213717933147825737292930,lululemon,2017-12-16,788.28,California,Apparel & Accessories
14035785909791322533534607495,213717933147825737292930,wayfair,2018-04-25,127.22,California,Home
5618776809097597046986712726,213717933147825737292930,sephora,2018-10-11,43.5,California,Health & Beauty
20725842348287831854876774351,213717933147825737292930,airbnb,2019-02-16,816.96,California,Travel & Transportation
39457717765642563681409183171,213717933147825737292930,sephora,2019-03-10,131.59,California,Health & Beauty
23617547516702375574743689032,213717933147825737292930,airbnb,2019-03-14,742.63,California,Travel & Transportation
72261261434365848880434489226,213717933147825737292930,sephora,2019-06-19,57.11,California,Health & Beauty
17202989185969934209796280012,213717933147825737292930,lululemon,2020-11-08,105.6,California,Apparel & Accessories
18216290002146731885950757068,213717933147825737292930,lululemon,2021-04-15,63.08,California,Apparel & Accessories
10417855008866351956049185831,213717933147825737292930,sephora,2021-11-27,22.05,California,Health & Beauty
39728375351919662419048275106,213717933147825737292930,sephora,2021-11-29,147.74,California,Health & Beauty
51610410117449229381911903194,213717933147825737292930,sephora,2021-12-10,56.03,California,Health & Beauty
68717093341946981337095046699,213717933147825737292930,lululemon,2021-12-10,137.92,California,Apparel & Accessories
35386463190036592502624005709,215697433926576203216372,nintendo,2020-11-19,4.23,Pennsylvania,Home Entertainment
1187916421789276530157075246,215697433926576203216372,peloton,2020-12-20,55,Pennsylvania,Fitness
63151139527207239553346764557,215697433926576203216372,nintendo,2021-01-04,63.59,Pennsylvania,Home Entertainment
23040349453950904964583085352,215697433926576203216372,nintendo,2021-01-11,21.19,Pennsylvania,Home Entertainment
6899250940179293793824234759,215697433926576203216372,lululemon,2021-02-15,78,Pennsylvania,Apparel & Accessories
70509867448973983564637116024,215697433926576203216372,sephora,2021-02-15,99.5,Pennsylvania,Health & Beauty
54647794501844806249649919872,215697433926576203216372,sephora,2021-03-04,119.84,Pennsylvania,Health & Beauty
10965637729915420382359567297,215697433926576203216372,sephora,2021-04-25,82.38,Pennsylvania,Health & Beauty
46846582634875660005835025608,215697433926576203216372,sephora,2021-05-03,26.75,Pennsylvania,Health & Beauty
55396993298199879571155103155,215697433926576203216372,lululemon,2021-05-04,68,Pennsylvania,Apparel & Accessories
49430315053104886034389393855,215697433926576203216372,sephora,2021-05-26,27.29,Pennsylvania,Health & Beauty
67894275381462201984427200584,215697433926576203216372,sephora,2021-06-05,58.85,Pennsylvania,Health & Beauty
36350834864435065378381238617,215697433926576203216372,sephora,2021-06-09,107,Pennsylvania,Health & Beauty
72080616732001517467433251878,215697433926576203216372,lululemon,2021-09-10,58,Pennsylvania,Apparel & Accessories
74493517979087905981023861396,215697433926576203216372,nintendo,2021-09-25,56.97,Pennsylvania,Home Entertainment
72598466633494358051078841139,215697433926576203216372,sephora,2021-11-05,174.41,Pennsylvania,Health & Beauty
68043771438949352985131109916,215697433926576203216372,nintendo,2021-11-07,31.79,Pennsylvania,Home Entertainment
59563119920564856458543017444,215697433926576203216372,sephora,2021-11-12,16.05,Pennsylvania,Health & Beauty
42081200400270188160777486068,217559504322376819471487,sephora,2018-02-14,140.21,New Jersey,Health & Beauty
37122835993777983210377742568,218173584709777350309645,sephora,2016-06-25,15,Florida,Health & Beauty
58022263441954625020742368818,218173584709777350309645,sephora,2016-12-20,35.33,Florida,Health & Beauty
38263932640525615753380998026,218173584709777350309645,caribou_coffee,2018-01-05,4.27,Florida,Restaurants
15801205176085360014148493785,218173584709777350309645,caribou_coffee,2019-07-15,9.09,Florida,Restaurants
77189759811141670159457262927,218173584709777350309645,nintendo,2020-07-24,7.99,Florida,Home Entertainment
64527835671812583752832433491,218173584709777350309645,nintendo,2020-10-20,7.99,Florida,Home Entertainment
515079730350116247157861757,218173584709777350309645,nintendo,2021-11-06,24.99,Florida,Home Entertainment
27197169742590813913499396321,218173584709777350309645,nintendo,2021-11-28,8.7,Florida,Home Entertainment
17895670031668776775371746704,218173584709777350309645,nintendo,2021-11-29,1.99,Florida,Home Entertainment
7608213455780126185312570664,218173584709777350309645,nintendo,2021-11-29,8.99,Florida,Home Entertainment
17073743032485293760076775457,218962033471563667187048,nintendo,2020-08-09,21.19,Pennsylvania,Home Entertainment
9572677934135792759674945320,218962033471563667187048,nintendo,2020-08-17,8.47,Pennsylvania,Home Entertainment
21351538568293029413432249058,218962033471563667187048,nintendo,2020-08-23,12.71,Pennsylvania,Home Entertainment
73942573483067252285247875479,218962033471563667187048,nintendo,2020-09-12,4.23,Pennsylvania,Home Entertainment
32176482071042165408048453003,218962033471563667187048,nintendo,2020-09-21,8.47,Pennsylvania,Home Entertainment
32990745315148551527196987157,218962033471563667187048,nintendo,2020-10-15,8.47,Pennsylvania,Home Entertainment
72416379837374158657256962153,218962033471563667187048,nintendo,2020-12-04,8.74,Pennsylvania,Home Entertainment
67584143828242160417110591980,218962033471563667187048,nintendo,2020-12-09,4.23,Pennsylvania,Home Entertainment
26074396041177907634085295182,218962033471563667187048,nintendo,2021-11-18,33.91,Pennsylvania,Home Entertainment
48207293694952489605864892079,218962033471563667187048,nintendo,2021-11-20,26.49,Pennsylvania,Home Entertainment
487231614169202781346702674,218962033471563667187048,nintendo,2021-12-10,12.71,Pennsylvania,Home Entertainment
32324394282674053174840620184,220651909720524152008248,lululemon,2021-04-08,120.45,Arkansas,Apparel & Accessories
4292963784963527830853077627,223210506256610576771843,caribou_coffee,2020-02-17,9.08,Ohio,Restaurants
54284183749331176605893901299,223210506256610576771843,lululemon,2020-03-12,116.1,Ohio,Apparel & Accessories
47485745959841748862070618849,223210506256610576771843,airbnb,2020-05-13,289.02,Ohio,Travel & Transportation
64675470969731286439386833779,223210506256610576771843,airbnb,2020-06-25,10.3,Ohio,Travel & Transportation
50729943598983317406979162957,223210506256610576771843,airbnb,2020-07-30,299.32,Ohio,Travel & Transportation
60192620130278331195523215740,224103455384799716047198,sephora,2016-08-19,56.62,Pennsylvania,Health & Beauty
72264404608549312801989486486,224103455384799716047198,wayfair,2016-09-04,108.95,Pennsylvania,Home
13782872600431106622846657086,224103455384799716047198,stitch_fix,2018-03-17,20,Pennsylvania,Apparel & Accessories
74434092762918473594720194704,224103455384799716047198,stitch_fix,2018-03-26,122,Pennsylvania,Apparel & Accessories
46616067172092971697322231903,224103455384799716047198,stitch_fix,2018-04-12,20,Pennsylvania,Apparel & Accessories
63344363873324844961246543921,224103455384799716047198,stitch_fix,2018-04-23,92,Pennsylvania,Apparel & Accessories
4274331506786677450741118370,224103455384799716047198,stitch_fix,2018-05-11,20,Pennsylvania,Apparel & Accessories
77659381367760388301052171575,224103455384799716047198,stitch_fix,2018-05-22,172,Pennsylvania,Apparel & Accessories
77416436210290134775895896108,224356390762202253441866,sephora,2018-05-14,25,South Carolina,Health & Beauty
3898674328422905938540971840,224356390762202253441866,airbnb,2019-09-19,56.27,South Carolina,Travel & Transportation
47788655106575607573197608452,224356390762202253441866,airbnb,2019-09-19,115.03,South Carolina,Travel & Transportation
40941988252020740166765032464,224356390762202253441866,airbnb,2019-12-19,56.62,South Carolina,Travel & Transportation
22931552042113522865572935953,224356390762202253441866,airbnb,2019-12-20,115.58,South Carolina,Travel & Transportation
57461316320908483058857864157,224356390762202253441866,wayfair,2020-04-02,75.29,South Carolina,Home
15219876865174593563349312687,224356390762202253441866,wayfair,2020-04-08,23.52,South Carolina,Home
12126826313552406772896369654,227523305829396544946951,airbnb,2017-06-13,601,Pennsylvania,Travel & Transportation
4398787665376671315367770193,227523305829396544946951,airbnb,2017-06-13,114,Pennsylvania,Travel & Transportation
37028862669219739495477772202,227523305829396544946951,airbnb,2017-07-06,148,Pennsylvania,Travel & Transportation
16137675740090010735967598701,227523305829396544946951,airbnb,2017-07-08,147,Pennsylvania,Travel & Transportation
28346980668018506116301624351,227523305829396544946951,airbnb,2019-05-15,179.25,Pennsylvania,Travel & Transportation
4075144438050114742124060686,227523305829396544946951,airbnb,2019-06-13,131.7,Pennsylvania,Travel & Transportation
21514430388661786606231507512,227523305829396544946951,airbnb,2019-08-07,179.24,Pennsylvania,Travel & Transportation
24840132289302552350381922560,227523305829396544946951,warby_parker,2019-09-18,290,Pennsylvania,Health & Beauty
40450016621120862190415138951,227523305829396544946951,warby_parker,2019-09-18,21.2,Pennsylvania,Health & Beauty
60204404774009769846871906137,227523305829396544946951,airbnb,2019-12-03,182.56,Pennsylvania,Travel & Transportation
5894192323636160468074093969,227523305829396544946951,airbnb,2020-01-07,201.19,Pennsylvania,Travel & Transportation
15702656790211858781379177472,227523305829396544946951,airbnb,2021-03-03,387.35,Pennsylvania,Travel & Transportation
3392755986670550371399627180,227523305829396544946951,airbnb,2021-07-07,689.9,Pennsylvania,Travel & Transportation
55106226505941981261403586180,227523305829396544946951,airbnb,2021-07-09,119.42,Pennsylvania,Travel & Transportation
27754613385999905239261269990,227670147508699780426878,airbnb,2017-05-11,151,California,Travel & Transportation
64241790130121020661355689667,228044022928177462863142,nintendo,2018-06-02,6.24,Missouri,Home Entertainment
46220491709219626046265095704,228044022928177462863142,nintendo,2018-06-04,0.99,Missouri,Home Entertainment
78244801634256547997415379203,228044022928177462863142,nintendo,2018-06-17,14.99,Missouri,Home Entertainment
33651757356830538492555977756,228044022928177462863142,nintendo,2019-01-01,0.87,Missouri,Home Entertainment
7067382089464975609731700839,228044022928177462863142,airbnb,2019-10-25,58.86,Missouri,Travel & Transportation
18961651688272007832544878272,228044022928177462863142,airbnb,2019-10-26,323.41,Missouri,Travel & Transportation
19498459107786360933372821876,228044022928177462863142,nintendo,2020-03-26,0.01,Missouri,Home Entertainment
40941472059485600552569149433,228044022928177462863142,nintendo,2020-03-26,0.03,Missouri,Home Entertainment
12998895633853161245223831289,228044022928177462863142,nintendo,2020-04-03,58.4,Missouri,Home Entertainment
71639484478183306546654504421,228044022928177462863142,wayfair,2021-06-14,153.13,Missouri,Home
15040355618579984104511989012,228044022928177462863142,wayfair,2021-06-23,-144.16,Missouri,Home
39476628091927408600363571141,228234722579745220869238,lululemon,2016-11-26,314.24,North Carolina,Apparel & Accessories
46163265143223371705114114168,228234722579745220869238,sephora,2016-12-05,188.32,North Carolina,Health & Beauty
35137632148954345029472270417,228234722579745220869238,sephora,2016-12-18,175.48,North Carolina,Health & Beauty
22550335874507930992454103667,228234722579745220869238,sephora,2017-01-03,-1.07,North Carolina,Health & Beauty
58951007417203617672576286542,228234722579745220869238,sephora,2017-02-06,86.57,North Carolina,Health & Beauty
36644103841204486470940363607,228234722579745220869238,sephora,2017-05-01,23.51,North Carolina,Health & Beauty
74475057266687262812141231883,228234722579745220869238,sephora,2018-11-20,7.29,North Carolina,Health & Beauty
74374965012448065284962012663,228234722579745220869238,wayfair,2019-04-17,102.94,North Carolina,Home
67771641042991415259978407079,228234722579745220869238,sephora,2019-05-21,19.31,North Carolina,Health & Beauty
77752893758744759974796012153,228234722579745220869238,sephora,2019-09-13,34.32,North Carolina,Health & Beauty
57045239183684470546151338122,228234722579745220869238,sephora,2020-12-23,32.71,North Carolina,Health & Beauty
17086973642379966291397916422,228234722579745220869238,sephora,2021-01-26,33.78,North Carolina,Health & Beauty
12078260789500145880793574954,228234722579745220869238,sephora,2021-11-01,49.34,North Carolina,Health & Beauty
71991488241320730261737706258,228825909873197020896587,dish,2018-03-29,16.61,Texas,Telecommunication
317247108426986153412229451,228825909873197020896587,dish,2018-04-13,96.15,Texas,Telecommunication
6771484317548966121832912388,228825909873197020896587,dish,2018-05-14,122.33,Texas,Telecommunication
57220709623775579439375774173,228825909873197020896587,dish,2018-06-13,110.15,Texas,Telecommunication
18643615634993181758906022661,228825909873197020896587,dish,2018-07-16,165.15,Texas,Telecommunication
33661005698871300946419776946,228825909873197020896587,dish,2018-08-13,165.15,Texas,Telecommunication
4854814287482065317014076624,228825909873197020896587,dish,2018-09-13,165.15,Texas,Telecommunication
20115701582221578112584413809,228825909873197020896587,dish,2018-10-14,174.14,Texas,Telecommunication
29195405034000367262383255081,228825909873197020896587,dish,2018-11-13,199.8,Texas,Telecommunication
8288693880788499807190841119,228825909873197020896587,dish,2018-12-14,159.52,Texas,Telecommunication
52589123067475192917195989228,228825909873197020896587,dish,2019-01-14,159.52,Texas,Telecommunication
1961819094712100221666560703,228825909873197020896587,dish,2019-02-13,159.6,Texas,Telecommunication
34438294574928544183567197016,228825909873197020896587,dish,2019-03-17,159.6,Texas,Telecommunication
269542069492616642141386426,228825909873197020896587,dish,2019-04-15,150.15,Texas,Telecommunication
3424960575720452871708888773,228825909873197020896587,dish,2019-05-14,117.61,Texas,Telecommunication
48158181664739255542615272174,228825909873197020896587,dish,2019-06-13,120.59,Texas,Telecommunication
11508801770469890594004668984,228825909873197020896587,dish,2019-07-14,84.1,Texas,Telecommunication
40136813630823573616681504391,228825909873197020896587,dish,2019-08-13,92.02,Texas,Telecommunication
41325210750623450972982601746,228825909873197020896587,dish,2019-09-13,92.02,Texas,Telecommunication
71438211457399995140353592528,228825909873197020896587,dish,2019-10-12,92.02,Texas,Telecommunication
62016729175581985175284001468,228825909873197020896587,dish,2019-11-13,98.28,Texas,Telecommunication
27947276143656201517431357550,228825909873197020896587,dish,2019-12-16,98.28,Texas,Telecommunication
71481155839948983877624701530,228825909873197020896587,dish,2020-01-12,98.28,Texas,Telecommunication
32113982783901001479833326134,228825909873197020896587,dish,2020-02-13,98.34,Texas,Telecommunication
48893544902356521794367479078,228825909873197020896587,dish,2020-03-15,98.34,Texas,Telecommunication
16926151291301917592163172497,228825909873197020896587,dish,2020-04-16,132.34,Texas,Telecommunication
50469128082028284426027616591,228825909873197020896587,dish,2020-05-14,132.34,Texas,Telecommunication
53503513161037305591582301955,228825909873197020896587,dish,2020-06-13,125.12,Texas,Telecommunication
9961122390960654862470144898,228825909873197020896587,dish,2020-07-14,125.03,Texas,Telecommunication
14958430882361382645980503539,228825909873197020896587,dish,2020-08-13,125.03,Texas,Telecommunication
33383931430221314776457882014,228825909873197020896587,dish,2020-09-13,125.03,Texas,Telecommunication
17465545204771294580107497026,228825909873197020896587,dish,2020-10-14,124.18,Texas,Telecommunication
44007263047659600092987051567,228825909873197020896587,dish,2020-11-13,131.71,Texas,Telecommunication
24122934550554416358695175877,228825909873197020896587,dish,2020-12-12,131.71,Texas,Telecommunication
74253102711723485876519338186,228825909873197020896587,dish,2021-01-13,132.34,Texas,Telecommunication
55064210017600112917477425908,228825909873197020896587,dish,2021-02-14,128.1,Texas,Telecommunication
45094323686020845262039781273,228825909873197020896587,dish,2021-03-16,133.41,Texas,Telecommunication
26732704783278237598206935733,228825909873197020896587,dish,2021-04-13,133.41,Texas,Telecommunication
47245031715254925227654719396,228825909873197020896587,dish,2021-05-14,133.41,Texas,Telecommunication
6733662578552608337196447089,228825909873197020896587,dish,2021-06-14,133.41,Texas,Telecommunication
21040558309529656489192017625,228825909873197020896587,dish,2021-07-14,133.41,Texas,Telecommunication
16187437559456005284201372123,228825909873197020896587,dish,2021-08-13,133.41,Texas,Telecommunication
64251929435984871037350445161,228825909873197020896587,dish,2021-09-12,133.41,Texas,Telecommunication
31885662844276026225040181439,228825909873197020896587,dish,2021-10-14,133.41,Texas,Telecommunication
27538452088700496967947370289,228825909873197020896587,dish,2021-11-15,133.41,Texas,Telecommunication
50716910834989169331812662952,228825909873197020896587,dish,2021-12-14,133.47,Texas,Telecommunication
63850784359589192062213845896,230238030419227688747918,wayfair,2020-07-01,24.99,Virginia,Home
39813375034083573866170171797,230238030419227688747918,wayfair,2021-11-23,252.71,Virginia,Home
57382543087686059237372726358,232124387635057166745570,sephora,2016-02-23,40.6,Washington,Health & Beauty
58543941899233688969459835727,232124387635057166745570,sephora,2016-03-11,40.6,Washington,Health & Beauty
49641444770189944271066027180,232124387635057166745570,caribou_coffee,2017-08-23,6.05,Washington,Restaurants
14955142121501653020668799018,232124387635057166745570,sephora,2017-12-03,27.3,Washington,Health & Beauty
13894221635277619304910022731,232124387635057166745570,wayfair,2017-12-14,120.48,Washington,Home
10963662003034967049156396646,232124387635057166745570,sephora,2018-01-05,40.6,Washington,Health & Beauty
42387071328812485819058732918,232124387635057166745570,sephora,2018-05-08,47.01,Washington,Health & Beauty
28424643986376137282734518480,232124387635057166745570,sephora,2018-05-12,59.84,Washington,Health & Beauty
35779408411375833516596317083,232124387635057166745570,caribou_coffee,2019-04-04,11.02,Washington,Restaurants
6695209653188962498795329802,232124387635057166745570,airbnb,2019-06-07,441.44,Washington,Travel & Transportation
51572024096620283242903164824,232124387635057166745570,sephora,2020-05-14,63.22,Washington,Health & Beauty
23590384040728543568974180708,232124387635057166745570,airbnb,2020-07-02,146.69,Washington,Travel & Transportation
48118184324021692510135081452,232124387635057166745570,airbnb,2020-10-29,167.61,Washington,Travel & Transportation
45059791817895218130381729049,232124387635057166745570,airbnb,2021-01-13,150.44,Washington,Travel & Transportation
14533616618597692561721444701,232124387635057166745570,sephora,2021-10-16,131.02,Washington,Health & Beauty
53437389705175055130073406177,233677923624703920388863,nintendo,2017-06-14,19.59,New Jersey,Home Entertainment
55198801695267804215450928249,233677923624703920388863,nintendo,2019-06-03,20,New Jersey,Home Entertainment
75660392104526873083477572179,233677923624703920388863,nintendo,2019-06-06,2.44,New Jersey,Home Entertainment
17480682041061003975683636190,233677923624703920388863,nintendo,2019-07-07,4.25,New Jersey,Home Entertainment
71057726467063743523930234535,233677923624703920388863,nintendo,2019-08-04,4.25,New Jersey,Home Entertainment
46649302961157437254936004854,233677923624703920388863,nintendo,2019-08-26,6.52,New Jersey,Home Entertainment
27019014477245764920172337108,233677923624703920388863,nintendo,2019-09-04,4.25,New Jersey,Home Entertainment
34723443312304404267231748410,233677923624703920388863,nintendo,2019-10-04,4.25,New Jersey,Home Entertainment
76534756294238289728455822922,233677923624703920388863,nintendo,2019-11-19,18.12,New Jersey,Home Entertainment
22298865345426486479291048476,233677923624703920388863,nintendo,2020-01-19,11.91,New Jersey,Home Entertainment
47366937559725106116930176839,233677923624703920388863,nintendo,2020-02-06,5.32,New Jersey,Home Entertainment
12511291600476950972518682392,233677923624703920388863,nintendo,2020-04-05,100,New Jersey,Home Entertainment
66309905600706858732653799117,233677923624703920388863,nintendo,2020-04-05,31.98,New Jersey,Home Entertainment
33935529171890304586306727865,233677923624703920388863,nintendo,2020-04-23,3.22,New Jersey,Home Entertainment
2312751954003911231274594362,233677923624703920388863,stitch_fix,2020-05-27,20,New Jersey,Apparel & Accessories
8045974560198099369110013601,233677923624703920388863,stitch_fix,2020-05-30,124.75,New Jersey,Apparel & Accessories
56272972193924406987510557511,233677923624703920388863,stitch_fix,2020-06-20,20,New Jersey,Apparel & Accessories
24767303150085866595270043438,233677923624703920388863,stitch_fix,2020-07-18,156.37,New Jersey,Apparel & Accessories
73914280729433027798267904630,233677923624703920388863,stitch_fix,2020-07-24,20,New Jersey,Apparel & Accessories
69396066979641857034435681772,233677923624703920388863,stitch_fix,2020-08-04,107.12,New Jersey,Apparel & Accessories
66627533273635692606706601326,233677923624703920388863,stitch_fix,2020-09-03,20,New Jersey,Apparel & Accessories
15967541799731434885114300736,233677923624703920388863,nintendo,2020-09-21,31.98,New Jersey,Home Entertainment
31226143529228878322823123344,233677923624703920388863,stitch_fix,2020-09-21,194.12,New Jersey,Apparel & Accessories
69093829499538683261310899483,233677923624703920388863,stitch_fix,2020-10-30,20,New Jersey,Apparel & Accessories
75898588293083692518962065162,233677923624703920388863,stitch_fix,2020-11-11,210.62,New Jersey,Apparel & Accessories
42815071992328769182468787630,233677923624703920388863,stitch_fix,2020-12-24,20,New Jersey,Apparel & Accessories
37649628085774682627739301487,233677923624703920388863,stitch_fix,2021-01-13,48,New Jersey,Apparel & Accessories
64996513973359658112773761790,233677923624703920388863,stitch_fix,2021-02-16,20,New Jersey,Apparel & Accessories
60378825069467609750829699109,233677923624703920388863,nintendo,2021-02-24,41.08,New Jersey,Home Entertainment
55595463654302373573089921639,233677923624703920388863,stitch_fix,2021-03-07,170.87,New Jersey,Apparel & Accessories
50096952311363868511714026811,233677923624703920388863,stitch_fix,2021-05-30,20,New Jersey,Apparel & Accessories
33167528621978198307074846531,233677923624703920388863,nintendo,2021-06-07,2.95,New Jersey,Home Entertainment
26833411008925458533348404785,233677923624703920388863,stitch_fix,2021-06-14,127.37,New Jersey,Apparel & Accessories
16779282520318944115779960474,233677923624703920388863,stitch_fix,2021-08-28,10,New Jersey,Apparel & Accessories
73735446517882285034915077836,233677923624703920388863,stitch_fix,2021-09-08,168.25,New Jersey,Apparel & Accessories
12198306805023024315142001108,233677923624703920388863,stitch_fix,2021-11-28,20,New Jersey,Apparel & Accessories
52422947577676569722363338939,233677923624703920388863,nintendo,2021-12-07,0.67,New Jersey,Home Entertainment
67213344912855108050994362925,233677923624703920388863,stitch_fix,2021-12-13,137,New Jersey,Apparel & Accessories
30205856469920770573884349673,23413069693000173237123,nintendo,2016-02-12,20,Ohio,Home Entertainment
40797340112301484953340277940,23413069693000173237123,nintendo,2016-02-12,10,Ohio,Home Entertainment
69756682354308302463468226713,23413069693000173237123,nintendo,2016-02-25,13.58,Ohio,Home Entertainment
6328153710998304325353082657,23413069693000173237123,nintendo,2016-03-03,10.71,Ohio,Home Entertainment
62334273663402789610554951480,23413069693000173237123,nintendo,2016-03-17,21.44,Ohio,Home Entertainment
15417181056518581856318094498,23413069693000173237123,nintendo,2016-03-28,19.29,Ohio,Home Entertainment
22973390712653845805487164711,23413069693000173237123,nintendo,2016-05-29,8.57,Ohio,Home Entertainment
13846642269928332908719911047,23413069693000173237123,nintendo,2016-08-13,10,Ohio,Home Entertainment
5800812028513595109457566770,23413069693000173237123,nintendo,2017-02-26,10,Ohio,Home Entertainment
60290514404229414498933177098,23413069693000173237123,nintendo,2017-02-27,20,Ohio,Home Entertainment
31019714864946501526008170191,23413069693000173237123,nintendo,2017-07-24,40.39,Ohio,Home Entertainment
68142270142149704722575717309,23413069693000173237123,nintendo,2018-04-20,3.99,Ohio,Home Entertainment
50821535446818945325799705060,23413069693000173237123,nintendo,2018-08-30,26.8,Ohio,Home Entertainment
38840151451975511815268513675,23413069693000173237123,nintendo,2019-01-13,9.99,Ohio,Home Entertainment
46466458871998822613498220795,23413069693000173237123,nintendo,2019-03-01,21.44,Ohio,Home Entertainment
14562322443606171902395948654,23413069693000173237123,nintendo,2019-04-11,12.99,Ohio,Home Entertainment
20216919837734903092281222851,23413069693000173237123,nintendo,2019-04-11,9.99,Ohio,Home Entertainment
50681904740653781534933414329,23413069693000173237123,wayfair,2020-04-29,662.13,Ohio,Home
61600837956303858185700688377,23413069693000173237123,nintendo,2020-06-26,14.29,Ohio,Home Entertainment
39531639167480646973858040582,23413069693000173237123,nintendo,2020-07-07,0.26,Ohio,Home Entertainment
38414981085721338488945798237,23413069693000173237123,nintendo,2020-07-29,43.61,Ohio,Home Entertainment
3472522713442791243586988211,23413069693000173237123,nintendo,2020-08-15,15,Ohio,Home Entertainment
30478460618174970206096541957,23413069693000173237123,nintendo,2020-08-31,8.97,Ohio,Home Entertainment
31870726948840966354934210127,23413069693000173237123,nintendo,2020-09-24,34.31,Ohio,Home Entertainment
37406710396111564369629893285,23413069693000173237123,nintendo,2020-11-08,8.96,Ohio,Home Entertainment
39983616372853738954947293381,23413069693000173237123,nintendo,2020-12-20,0.18,Ohio,Home Entertainment
26409340355592021134534151561,23413069693000173237123,nintendo,2021-01-01,16.08,Ohio,Home Entertainment
72015049572972908477752763599,23413069693000173237123,nintendo,2021-01-02,9.37,Ohio,Home Entertainment
26202800131230724060701193079,23413069693000173237123,nintendo,2021-04-09,7.49,Ohio,Home Entertainment
31785766121974458295419336162,23413069693000173237123,nintendo,2021-07-04,16.08,Ohio,Home Entertainment
13021941451152785133406211220,23413069693000173237123,nintendo,2021-07-06,14.36,Ohio,Home Entertainment
12270456113763807712327321890,23413069693000173237123,nintendo,2021-08-02,5.35,Ohio,Home Entertainment
11493807751122850993196841496,23413069693000173237123,nintendo,2021-08-05,7.76,Ohio,Home Entertainment
60715287754086663270605703091,23413069693000173237123,nintendo,2021-11-08,26.8,Ohio,Home Entertainment
75808035236020868682841222032,235283213262722143577980,wayfair,2019-08-14,597.95,Delaware,Home
8429255074406822571048558297,235283213262722143577980,wayfair,2019-08-22,-314.86,Delaware,Home
18318444893465945226097543299,235283213262722143577980,wayfair,2019-09-03,-238.14,Delaware,Home
